id,category,title,body,amenities,bathrooms,bedrooms,currency,fee,has_photo,pets_allowed,price,price_display,price_type,square_feet,address,cityname,state,latitude,longitude,source,time
5664579733,housing/rent/apartment,One BR 3029 22nd Ave S,"This unit is located at 3029 22nd Ave S, Minneapolis, 55407, MNMonthly rental rates range from $1215 - $1705We have one - two beds units available for rent Apartment available amenities:-- In-Unit Laundry- Water Included- Dishwasher- Fitness facilities- A-c- Controlled Access- Sheltered parking- Refrigerator","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,View",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1215,"$1,215 ",Monthly,438,3029 22nd Avenue S,Minneapolis,MN,44.9855,-93.3023,RentLingo,1577015767
5509023141,housing/rent/apartment,Discover the luxurious of good living.,"Edgewood Parks distinctive apartment homes showcase brand new interiors and an array of resort-style amenities. Here youll find all the necessary conveniences to make life easier plus the added touches that make it more lavish. A high-end kitchen complete with stainless appliances and beautifully finished flooring will fingertips every time you want to create a delicious meal. When you want to relax after a long day, your private patio will offer a perfect retreat. Or you can lounge by 1 of two resort-style solar heated pools. If its exercise you crave, a 24-hr state-of-the-art fitness facilities is just steps form your door. Edgewood Park offers fantastic living, located just minutes from major area employers such as Microsoft and T-Mobile, making the good life attainable without a long commute. So treat yourself. Experience Edgewood Park. Last Renovated. More units available: two Bd / 1 Bedrooms 900 square feet for $1,800/mo | one Bd / 1 Bedrooms 710 sq-ft for $1,450/mo |","Gym,Patio/Deck",1.0,1.0,USD,No,Thumbnail,,1425,"$1,425 ",Monthly,667,,Bellevue,WA,47.6124,-122.1427,RentDigs.com,1568768244
5508813283,housing/rent/apartment,"Lovely Las Vegas, Two BR, Two BA","Square footage: 1219 sq-ft, unit number: 1162. Welcome home to style and enjoy the spectacular luxurious living state of the art onsite amenities and premium resident features will relax and replenish you after a stressful day. Our brand new community features spacious 1, 2 and three beds apartment homes in a terrific location. today to inquire about our beautiful community! for an appointment today. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Sewer, Trash, Water. Pet restrictions: We are a pet friendly community and do accept two pets per apartment home. Breed restrictions apply. Weight limit is 75 lbs per pet. We allow cats and dogs. Monthly pet rent is $25- $35 per month depending on size. for complete pet conditions. Nonrefundable pet is $300-$500 based on size. Parking Information: Other, assigned. Sheltered parking and garage parking for complete parking policy.",Parking,2.0,2.0,USD,No,Thumbnail,,1499,"$1,499 ",Monthly,1219,,Las Vegas,NV,36.1536,-115.1965,RentDigs.com,1568754618
5668625626,housing/rent/apartment,Studio apartment 178-60 Wexford Terrace,"This unit is located at 178-60 Wexford Terrace, Jamaica Estates, 11432, NYMonthly rental rates range from $1599 - $2225We have studio - 2 beds units available for rent Apartment features include:-- Water Included- Public Transportation- Refrigerator- Heat Included- Living Room- On-Site Laundry- On Bus Line- Hard wood floors","Elevator,Parking,Refrigerator",1.0,2.0,USD,No,Thumbnail,,1599,"$1,599 ",Monthly,400,178-60 Wexford Terrace,,,39.8163,-98.5576,RentLingo,1577359329
5509158159,housing/rent/apartment,Hanover Value. Single Car Garage!,"Start with a massive stone club house. Add a splash of perfect water in the oversized pool. A spacious airy new apartment. Premier level service. Centrally located between Washington DC and Baltimore. Everything is within reach: work, play, shopping and services, trains and planes, major arteries and world class cities. Close to everything. And a haven from it all. Water. Stone. Wood. Air. Fire. Brought together for a lifestyle of perfect chemistry. Created to address the human element. You. Accepts Credit Card Payments, Bus. ctr., Car Wash area, Children's Playroom, Club house, Conference Room, Ct. yard Sundeck, Sheltered parking, Emergency Maintenance, Fitness facilities, Garage, Gated Car Access, Broadband internet Access, Movie Theater, Swimming Pool, Verizon FIOS, Wireless Internet Access, Bedroom French Door, End Unit, Fireplace- Wood Burning, Granite, Granite Only, Access for disabled persons, Living Room French Door, Pool, Up-to-date. Ok for pets Cats allowed, Rent $35.","Clubhouse,Fireplace,Gated,Gym,Internet Access,Parking,Pool",1.0,1.0,USD,No,Yes,"Cats,Dogs",1640,"$1,640 ",Monthly,767,,Hanover,MD,39.1649,-76.7156,RentDigs.com,1568776958
5668610906,housing/rent/apartment,Four BR 515 Dry Creek Circle,"This unit is located at 515 Dry Creek Circle, Indianapolis, 46231, INMonthly rental rates range from $1399We have 4 beds units available for rent Apartment features include:-- Dishwasher- Refrigerator- Microwave- Garage - Attached- Central A / C- carpeting- electric range","Dishwasher,Refrigerator",2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",1399,"$1,399 ",Monthly,1836,515 Dry Creek Cir,Indianapolis,IN,39.7953,-86.1387,RentLingo,1577358370
5508754530,housing/rent/apartment,Super Cute! Apartment for Rent!,"Discover your newest home in the apartment rentals of in Laurel, MD. These spacious homes are conveniently located between Baltimore and Washington DC. With easy access to major parkways and highways, you are only minutes away from Maryland City, Ft. Meade, NSA and central Maryland. Residents are also within walkable distance to shopping, schools and restaurants. Choose from large one beds, one plus den, and 2 beds duplexes. Each Grove offers a terrace/balcony, state of the art kitchens, individually controlled heating and ac, wall-to-wall carpeting and so much more!As a resident of a Cove Property Management community, you will experience courteous and capable service as we strive to exceed your expectations every time. Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults. Utilities included: Hot Water, Sewer, Trash, Water. Additional Charges: Renter's insurance required.","AC,Parking,Patio/Deck",1.5,2.0,USD,No,Thumbnail,,1435,"$1,435 ",Monthly,1060,,Laurel,MD,39.0614,-76.8511,RentDigs.com,1568750087
5648790434,housing/rent/apartment,2311 Atlantic Ave 5,Apartamento de 2 cuartos 1 baño en Opa Locka! two Cuartos/1 baño. Excelente unbicación. Agua y parqueadero incluidos. Lindo apartamente con piso de cerámica y cabinetes de madera. No te lo pierdas. For more properties like this visit Listedbuy. com.,Refrigerator,1.0,2.0,USD,No,Thumbnail,,1200,"$1,200 ",Monthly,845,2311 Atlantic Avenue 5,Opa Locka,FL,25.933,-80.2624,ListedBuy,1576015459
5668624591,housing/rent/apartment,One BR Yellow Flower Rd,"This unit is located at Yellow Flower Rd, Laurel, 20724, MDMonthly rental rates range from $900We have 1 beds units available for rent Apartment features include:-- Pool- Furnished",Pool,1.0,1.0,USD,No,Thumbnail,,900,$900 ,Monthly,250,,Laurel,MD,39.0976,-76.8614,RentLingo,1577359251
5668615547,housing/rent/apartment,One BR 7101 Ne 109th St,"This unit is located at 7101 Ne 109th St, Vancouver, 98686, WAMonthly rental rates range from $1120 - $1465We have one - two beds units available for rent Apartment features include:-- In-Unit Laundry- Sheltered parking- Fireplace- Balcony, Deck, Patio- Refrigerator- Fitness facilities- Storage- Dishwasher","Clubhouse,Dishwasher,Fireplace,Garbage Disposal,Gated,Hot Tub,Parking,Patio/Deck,Pool,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1120,"$1,120 ",Monthly,577,7101 NE 109th St,Vancouver,WA,45.6558,-122.5888,RentLingo,1577358683
5668627259,housing/rent/apartment,Two BR 120 Cody Dr,"This unit is located at 120 Cody Dr, Enterprise, 36330, ALMonthly rental rates range from $950We have 2 beds units available for rent","Dishwasher,Parking,Refrigerator",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",950,$950 ,Monthly,1496,120 Cody Drive,Enterprise,AL,31.3256,-85.8446,RentLingo,1577359444
5668611003,housing/rent/apartment,One BR 200 Water Street,"Contact us for a FREE apartment search and up to $200 rebate! An expert agent will match properties with your exact search criteria while you search from home.This unit is located at 200 Water Street, Webster, 77598, TXMonthly rental rates range from $1178 - $1818We have one - three beds units available for rent Apartment features include:-- Surface Parking- Pool- Refrigerator- Fitness facilities- Air conditioned- In-Unit Laundry- Balcony, Deck, Patio- Dishwasher","Clubhouse,Dishwasher,Parking,Patio/Deck,Playground,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1178,"$1,178 ",Monthly,818,200 Water St,Webster,TX,29.5416,-95.1405,RentLingo,1577358383
5509046055,housing/rent/apartment,"Spacious One BR, One BA. Offstreet parking!","ground floor, Cat friendly, Off Parking on street, On-Site Laundry Peaceful, Homestead Apartments on Turkey Hill are situated on twenty private acres. The property has three buildings, each containing 6 units. Merrimack has all the advantages of a small town community and all the conveniences of a large metropolitan area. Residents enjoy large closets, fully applianced kitchens, private balconies, yard, parking, on-site laundry and easy access to 3. Local shops and convenience stores are available nearby for all your personal service needs. The Everett Turnpike is within minutes from your front door step for easy access to surrounding towns such as Nashua and Milford and Manchester.",Parking,1.0,1.0,USD,No,Thumbnail,,1199,"$1,199 ",Monthly,559,,Merrimack,NH,42.8631,-71.5151,RentDigs.com,1568769937
5653581474,housing/rent/apartment,Two BR 789 Dennison,"This unit is located at 789 Dennison, Columbus, 43215, OHMonthly rental rates range from $2399We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,,2399,"$2,399 ",Monthly,1251,789 Dennison,Columbus,OH,39.9974,-82.9829,RentLingo,1576323201
5668629540,housing/rent/apartment,One BR 500 S LaSalle St,"This unit is located at 500 S LaSalle St, Durham, 27705, NCMonthly rental rates range from $1068 - $1828We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,,1068,"$1,068 ",Monthly,657,500 S Lasalle St,Durham,NC,35.9907,-78.9074,RentLingo,1577359624
5668621665,housing/rent/apartment,One BR 407 East University Avenue,"This unit is located at 407 East University Avenue, Champaign, 61820, ILMonthly rental rates range from $750We have 1 beds units available for rent Apartment features include:-- Garbage Disposal- Trash Removal Included- On Bus Line- Refrigerator- Balcony, Deck, Patio- Dishwasher- A/c- In-Unit Laundry","Cable or Satellite,Dishwasher,Garbage Disposal,Parking,Patio/Deck,Refrigerator",1.0,1.0,USD,No,Thumbnail,,750,$750 ,Monthly,570,407 East University Ave,Champaign,IL,40.1145,-88.2723,RentLingo,1577359074
5664575270,housing/rent/apartment,Three BR 6511 Grey Oaks,"This unit is located at 6511 Grey Oaks, Houston, 77050, TXMonthly rental rates range from $1299We have 3 beds units available for rent","Dishwasher,Refrigerator",2.0,3.0,USD,No,Thumbnail,"Cats,Dogs",1299,"$1,299 ",Monthly,1680,6511 Grey Oaks,Houston,TX,29.7714,-95.4343,RentLingo,1577015362
5668630159,housing/rent/apartment,One BR 2323 Wolf Ranch Parkway,"This unit is located at 2323 Wolf Ranch Parkway, Georgetown, 78628, TXMonthly rental rates range from $1075 - $2050We have one - three beds units available for rent","Dishwasher,Parking,Pool",1.0,1.0,USD,No,Thumbnail,,1075,"$1,075 ",Monthly,639,2323 Wolf Ranch Parkway,Georgetown,TX,30.6505,-97.6809,RentLingo,1577359674
5664576876,housing/rent/apartment,One BR 1723 Waldorf Blvd,"This unit is located at 1723 Waldorf Blvd, Madison, 53719, WIMonthly rental rates range from $1185We have 1 beds units available for rent Apartment available amenities:-- Den- A-c- Sheltered parking- Dishwasher- Handicapped access- Storage- Controlled Access- Balcony, Deck, Patio","Cable or Satellite,Dishwasher,Elevator,Garbage Disposal,Internet Access,Parking,Patio/Deck,Refrigerator,Storage",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1185,"$1,185 ",Monthly,819,1723 Waldorf Boulevard,Madison,WI,43.0724,-89.4003,RentLingo,1577015510
5668637513,housing/rent/apartment,Two BR 135 Campus,"This unit is located at 135 Campus, Ames, 50014, IAMonthly rental rates range from $1300 - $1800We have two - three beds units available for rent",,2.0,2.0,USD,No,Thumbnail,,1300,"$1,300 ",Monthly,916,135 Campus,Ames,IA,42.0259,-93.6516,RentLingo,1577360163
5653584355,housing/rent/apartment,Three BR 17915 SW Cereghino Ln.,"This unit is located at 17915 SW Cereghino Ln., Sherwood, 97140, ORMonthly rental rates range from $1995We have 3 beds units available for rent",,2.0,3.0,USD,No,Thumbnail,,1995,"$1,995 ",Monthly,1230,17915 SW Cereghino Lane,Sherwood,OR,45.3553,-122.8338,RentLingo,1576323357
5668615053,housing/rent/apartment,One BR 1505 Landings Drive,"This unit is located at 1505 Landings Drive, Brentwood, 37027, TNMonthly rental rates range from $1138 - $1321We have one - two beds units available for rent Apartment features include:-- Fitness facilities- Pool- Business facility- Refrigerator- Dishwasher- Fireplace","Dishwasher,Fireplace,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1138,"$1,138 ",Monthly,735,1505 Landings Dr,Brentwood,TN,36.0001,-86.7912,RentLingo,1577358648
5668619646,housing/rent/apartment,One BR 4404 Candlewood Place,"This unit is located at 4404 Candlewood Place, Rapid City, 57702, SDMonthly rental rates range from $744 - $809We have one - two beds units available for rent Apartment features include:-- Refrigerator- Dishwasher- Storage- On-Site Laundry- Controlled Access- Surface Parking- Balcony, Deck, Patio- Air conditioned","Cable or Satellite,Dishwasher,Garbage Disposal,Internet Access,Parking,Patio/Deck,Pool,Refrigerator,Storage,Tennis",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",744,$744 ,Monthly,734,4404 Candlewood Place,Rapid City,SD,44.0763,-103.2121,RentLingo,1577358941
5508662051,housing/rent/apartment,Prominence Apartments One BR Luxury Apartment Homes,"Square footage: 796 sq-ft, unit number: 1044. Welcome to Tesoro Ranch Apartments, your next Las Vegas retreat. Adjacent to the prestigious neighborhood of Henderson, our community offers more than just apartment living. Tucked away from the city, our location near the Clark County Wetlands Park offers a luxurious hideaway like no other. Newly remodeled amenities offer resort style living that make being home feel like you re on vacation. Our premium apartments sit within beautiful cultivated landscape with a gorgeous of Frenchman Mountain, providing a scene you ll love coming home to. This community s prime location is near local shopping, restaurants, and major freeways, making your commute a breeze. We are within minutes of the new Union Village medical campus, the Mall, Sam Boyd Stadium and more. Welcome home to Tesoro Ranch Apartments where it s your time to enjoy life and relax!","Fireplace,Gated,Gym,Internet Access,Parking,Patio/Deck,Pool,Storage,TV,Washer Dryer",1.0,1.0,USD,No,Thumbnail,,1060,"$1,060 ",Monthly,796,,Las Vegas,NV,36.1198,-115.0497,RentDigs.com,1568744471
5509208932,housing/rent/apartment,Crofton - superb Apartment nearby fine dining. Dog OK!,"Day Trips to Downtown DC, Baltimore & Annapolis but Live in Serenity Live in the heart of Crofton, MD and enjoy luxurious living conveniences. Situated just off Rt. three on Davidsonville, across from Waugh Chapel Town Center, The is only minutes to Ft. Meade and the Odenton Station Gateway and MARC train. Delight in historic downtown Annapolis shops and boutiques and premier, waterfront restaurants, The City Dock and nearby Annapolis Town Center, Annapolis Mall, Arundel Mills Mall and Maryland Live Casino. The has an unbeatable location near major highways such as Interstate 95, Interstate 695, Interstate 295, Interstate 495, Rt. 50, Rt. 3, Rt. 100, Rt. 32 and just moments to the Chesapeake Bay, between Annapolis, Washington DC and Baltimore s Inner. Carousel.","Cable or Satellite,Clubhouse,Hot Tub,Internet Access,Parking",1.5,1.0,USD,No,Yes,"Cats,Dogs",1443,"$1,443 ",Monthly,760,,Crofton,MD,39.0073,-76.6827,RentDigs.com,1568779292
5668635238,housing/rent/apartment,Four BR 6901 SW 65th Ave,"This unit is located at 6901 SW 65th Ave, Portland, 97219, ORMonthly rental rates range from $2595We have 4 beds units available for rent",,2.0,4.0,USD,No,Thumbnail,"Cats,Dogs",2595,"$2,595 ",Monthly,2730,6901 SW 65th Avenue,Portland,OR,45.5091,-122.6449,RentLingo,1577360033
5508823812,housing/rent/apartment,"Bright Apex, Two BR, Two BA for rent","Square footage: 1230 sq-ft, unit number: 4320. The finest luxurious apartments are at Broadstone Station, located in Apex, North Carolina. Our community offers a variety of one, 2 and 3 beds apartments in a range of price brackets. Residents are able to enjoy an extensive list of apartment and community amenities. Each apartment includes a high-end kitchen with stainless appliances, generous walk-in closets, and a spacious patio or balcony. If you decide to upgrade, lavish features such as wooden floors, a double sink vanity, and a garden bathtub will become available to you as well. Community amenities also fail to disappoint! Get a free moving truck when you move in. Once you've settled in, take advantage of our 24- hour fitness facilities, salt water pool with cabana, and elegant club house. Extravagance, enjoyment, leisure: all you will. Station! Income Requirement: Must have 3. 0x the rent in total household income before taxes, include income from all adults.","Clubhouse,Gym,Parking,Patio/Deck,Pool,Wood Floors",2.0,2.0,USD,No,Thumbnail,,1005,"$1,005 ",Monthly,1230,,Apex,NC,35.7238,-78.8695,RentDigs.com,1568755360
5659919541,housing/rent/apartment,One BR 2504 Longwood dr,"This unit is located at 2504 Longwood dr, Metairie, 70003, LAMonthly rental rates range from $750We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",750,$750 ,Monthly,700,2504 Longwood Drive,Metairie,LA,29.997,-90.1777,RentLingo,1576667870
5509148081,housing/rent/apartment,Lynnwood - superb Apartment nearby fine dining. Carport parking!,"Square footage: 674 square ft, unit number: N-303. Seize your chance to live in 1 of the premier apartment communities in Lynnwood, WA. Picture coming home every day to the warm embrace of meticulous landscaping, comfortable homes, and thoughtful amenities tailored to enhance your life. Located in Martha Lake, Lynnwood, with easy access to I- and Interstate 405, Apartments is just minutes away from Edmonds Community College, as well as all of the shopping, dining, and entertainment that nearby Everett has to offer. Apartments provides its residents a wide selection of unique one, two, or three beds apartment homes that feature exclusive community and household amenities like a fitness facilities, BBQ Area, and Fitness facilities. Come wiggle your toes in our picturesque pool, stroll through our ok for pets community with your favorite furry companion, or have a day out on the town in nearby Everett.","Gym,Parking,Pool",1.0,1.0,USD,No,Yes,,1618,"$1,618 ",Monthly,674,,Lynnwood,WA,47.8495,-122.2825,RentDigs.com,1568776188
5668636287,housing/rent/apartment,One BR 7314 Oak Manor Drive,"This unit is located at 7314 Oak Manor Drive, San Antonio, 78229, TXMonthly rental rates range from $710We have 1 beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",710,$710 ,Monthly,646,7314 Oak Manor Dr,San Antonio,TX,29.4624,-98.5253,RentLingo,1577360099
5668629883,housing/rent/apartment,Two BR 4443 Bell Street,"This unit is located at 4443 Bell Street, Kansas City, 64111, MOMonthly rental rates range from $2390We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",2390,"$2,390 ",Monthly,1325,4443 Bell St,Kansas City,MO,39.0744,-94.5521,RentLingo,1577359654
5509151630,housing/rent/apartment,"Durham, One BR, One BA for rent","Located in Durham, and just minutes from Duke University and Chapel Hill, The Twelve offer upgraded 1, 2 and three beds apartments with custom finishes like stainless appliances, espresso cabinetry, designer backsplashes and more. Just moments from your apartment you ll enjoy dining and entertainment destinations, and convenient access to and Interstate 40. When it s time to stay in, you won t be disappointed!today! The Twelve offer incredible amenities like a resort-style pool with entertainment lounge including a fire pit, TELEVISION and bar, a top notch fitness facilities, as well as a guest suite for friends and family. Your apartment also includes conveniences like full-size cloths washer and drier connections and USB outlets. The Twelve is pets allowed featuring a Pup Park with wash station and agility equipment. We ve thought of it all so you don t have to. Your new home. Twelve! The Twelve offer an array of amenities. Take a peek apartment and community amenities here.","Gym,Pool,TV,Washer Dryer",1.0,1.0,USD,No,Yes,,978,$978 ,Monthly,850,,Raleigh,NC,35.7751,-78.6391,RentDigs.com,1568776415
5509120459,housing/rent/apartment,Apartment in move in condition in Arlington,"Find gracious and distinctive Pavilion apartments. Set on a beautifully landscaped greenbelt, your new community combines an ideal Mid-Cities location with endless onsite amenities. Select your home from 9 elegant 1-, 2- and three beds floor plans that reveal thoughtful design of space and decor. Equipped with overhead fans, linen closets, frost-free refrigerators and fireplaces, our homes are the ultimate in apartment living. If you desire an extra touch of luxurious, you ll love our select units featuring gourmet kitchens, private patios, soaring ceilings and washer / dryer connections. For added convenience, ample sheltered parking is available to all tenants as well as two clothes care centers. Exciting amenities are also provided to enhance your everyday life. Have friends over for a barbeque in our picnic and grill area or catch some rays lounging by 1 of our three pools. A visit to our state of the art fitness facilities is also always in order to get reenergized.","AC,Alarm,Cable or Satellite,Dishwasher,Fireplace,Gated,Gym,Parking,Patio/Deck,Playground,Pool,Refrigerator,Washer Dryer",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",884,$884 ,Monthly,656,,Arlington,TX,32.6924,-97.1324,RentDigs.com,1568774454
5668613542,housing/rent/apartment,One BR 10428 South Jordan Gateway [phone removed],"This unit is located at 10428 South Jordan Gateway (801) 613-XXXX, South Jordan, 84095, UTMonthly rental rates range from $1040 - $1375We have one - two beds units available for rent Apartment features include:-- Controlled Access- In-Unit Laundry- Dishwasher- Refrigerator- Balcony, Deck, Patio- Surface Parking- Fitness facilities- Air conditioned","Cable or Satellite,Clubhouse,Dishwasher,Elevator,Internet Access,Parking,Patio/Deck,Pool,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1040,"$1,040 ",Monthly,644,10428 South Jordan Gateway (801 613-9503,,,39.8163,-98.5576,RentLingo,1577358540
5668624220,housing/rent/apartment,One BR Falcon Wood Dr,"This unit is located at Falcon Wood Dr, Marietta, 30066, GAMonthly rental rates range from $625We have 1 beds units available for rent Apartment features include:-- Pool- Furnished",Pool,1.0,1.0,USD,No,Thumbnail,,625,$625 ,Monthly,200,,Marietta,GA,33.9649,-84.5107,RentLingo,1577359224
5664597481,housing/rent/apartment,One BR 2204 Enfield Rd,"This unit is located at 2204 Enfield Rd, Austin, 78703, TXMonthly rental rates range from $1150We have 1 beds units available for rent","Parking,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",1150,"$1,150 ",Monthly,660,2204 Enfield Road,Austin,TX,30.3054,-97.7497,RentLingo,1577017087
5668633801,housing/rent/apartment,Two BR 1917 S. 18th St.,"This unit is located at 1917 S. 18th St., Omaha, 68108, NEMonthly rental rates range from $1015We have 2 beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1015,"$1,015 ",Monthly,845,1917 S 18th St,Omaha,NE,41.2562,-96.0404,RentLingo,1577359934
5668633273,housing/rent/apartment,Two BR 4051 N Kilbourn Ave,"This unit is located at 4051 N Kilbourn Ave, Chicago, 60641, ILMonthly rental rates range from $1650 - $2900We have two - three beds units available for rent",,1.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1650,"$1,650 ",Monthly,1200,4051 N Kilbourn Avenue,Chicago,IL,41.8625,-87.6825,RentLingo,1577359902
5664590489,housing/rent/apartment,Three BR 3406 Orion Dr,"This unit is located at 3406 Orion Dr, Ames, 50010, IAMonthly rental rates range from $875We have 3 beds units available for rent",,2.0,3.0,USD,No,Thumbnail,,875,$875 ,Monthly,1000,3406 Orion Drive,Ames,IA,42.0259,-93.6516,RentLingo,1577016591
5668633231,housing/rent/apartment,One BR 810 S Spring St,"This unit is located at 810 S Spring St, Los Angeles, 90014, CAMonthly rental rates range from $2290We have 1 beds units available for rent","Dishwasher,Elevator,Internet Access,Refrigerator",1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",2290,"$2,290 ",Monthly,789,810 S Spring St,Los Angeles,CA,34.0372,-118.2972,RentLingo,1577359899
5659919357,housing/rent/apartment,Two BR 900 Lenora St 506,"This unit is located at 900 Lenora St 506, Seattle, 98121, WAMonthly rental rates range from $4995We have 2 beds units available for rent",,2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",4995,"$4,995 ",Monthly,1875,900 Lenora St 506,Seattle,WA,47.616,-122.3275,RentLingo,1576667854
5668632254,housing/rent/apartment,Studio apartment 8912 NORTH LAMAR,"This unit is located at 8912 NORTH LAMAR, Austin, 78753, TXMonthly rental rates range from $829 - $1309We have studio - 2 beds units available for rent","Dishwasher,Parking,Pool",1.0,2.0,USD,No,Thumbnail,,829,$829 ,Monthly,479,8912 North Lamar,Austin,TX,30.3054,-97.7497,RentLingo,1577359818
5659898649,housing/rent/apartment,Three BR 207 N Pinckney St,"This unit is located at 207 N Pinckney St, Madison, 53703, WIMonthly rental rates range from $1490We have three - four beds units available for rent Apartment features include:-- Water Included- Dishwasher- Public Transportation- On-Site Laundry- Balcony, Deck, Patio- Trash Removal Included- Den- Heat Included","Dishwasher,Parking,Patio/Deck",1.0,3.0,USD,No,Thumbnail,,1490,"$1,490 ",Monthly,1100,207 N Pinckney St,Madison,WI,43.0724,-89.4003,RentLingo,1576666454
5664569360,housing/rent/apartment,One BR 7727 Potranco Rd,"This unit is located at 7727 Potranco Rd, San Antonio, 78251, TXMonthly rental rates range from $1019 - $1539We have one - three beds units available for rent Apartment available amenities:-- On-Site Laundry- Fitness facilities- Dishwasher",Dishwasher,1.0,1.0,USD,No,Thumbnail,,1019,"$1,019 ",Monthly,629,7727 Potranco Road,San Antonio,TX,29.4624,-98.5253,RentLingo,1577014944
5668626432,housing/rent/apartment,One BR 1003 Bridge St NW Apartment 3,"This unit is located at 1003 Bridge St NW Apartment 3, Grand Rapids, 49504, MIMonthly rental rates range from $825We have 1 beds units available for rent",Refrigerator,1.0,1.0,USD,No,Thumbnail,,825,$825 ,Monthly,600,1003 Bridge St NW Apartment 3,Grand Rapids,MI,42.9497,-85.6417,RentLingo,1577359373
5668633117,housing/rent/apartment,One BR 10001 S. 1ST STREET,"This unit is located at 10001 S. first STREET, Austin, 78748, TXMonthly rental rates range from $1107 - $1898We have one - three beds units available for rent","Clubhouse,Gym,Hot Tub,Pool",1.0,1.0,USD,No,Thumbnail,,1107,"$1,107 ",Monthly,556,10001 S 1st St,Austin,TX,30.3054,-97.7497,RentLingo,1577359892
5509228138,housing/rent/apartment,"Amazing Two BR, Two BA for rent. Single Car Garage!","Red Run offers the best of both worlds! Enjoy walk-up garden style or mid-rise apartment residences with elevators offering custom renovations to suit your aesthetic. twenty-four-hour State-of-the-Art Fitness facilities, Professional center, Covered and Garage Parking Expansive Resort-Style Swimming Pool & Sun Deck, Package Acceptance, Chef-Style Grilling Zones, Spacious Club house, Wifi in All Amenity Spaces, Airy Patios & Balconies, Energy Efficient Stainless Appliances, Gas Fireplaces, Hardwood Style Plank Flooring, Washer-dryer in Every Home. At Gables, we feel your pets are members of our extended family so we strive to make them feel only is our community petcentric, but we ve developed Gables Paws to Care program to celebrate your pet while also giving back to the pet community! Red Run Apartments welcomes cats and dogs. There is a pet deposit of $300 for one, and $500 for 2 and pet rent of $30. ! Price range: from $1,435 More units available: two Bd / 2 Bedrooms 1,175 sq.","Clubhouse,Fireplace,Gym,Parking,Patio/Deck,Pool,Washer Dryer",2.0,2.0,USD,No,Yes,,1435,"$1,435 ",Monthly,1175,,Owings Mills,MD,39.4276,-76.7727,RentDigs.com,1568780020
5509157158,housing/rent/apartment,Jefferson Hills Apartments and Townhomes for Rent.,"Square footage: 1094 square ft, unit number: 0181. Townhomes in Jefferson Hills, PA, feature a country setting and exceptional amenities. They combine spacious, 2 level living with floor plans that feature 1 to 3 beds up to 1, 400ft. Perfect for families, the school district is highly-rated and schools are nearby. Our apartment community has been recognized and awarded the Best of the Best Apartment Complex Awards, and is a recurring annual apartment excellence award winner. We re open 7 days a week and evenings by appointment. Our 1 beds floor plans have 620ft, 2 beds have between 1, 100-1, 134ft, and three beds have 1, 423ft. Inside your air-conditioned townhouse, there s a fully-equipped kitchen with a dishwasher. In the two- and 3 beds townhomes, there are two full size bathrooms,. The 1 beds townhomes have spacious walk-in closets. The kitchen boasts abundant countertop and cabinet space, and broadband internet/cable access is included. Cloths washer and drier or hookups or in-suite are too.","Cable or Satellite,Dishwasher,Internet Access,Washer Dryer",2.0,2.0,USD,No,Thumbnail,"Cats,Dogs",1025,"$1,025 ",Monthly,1094,,Clairton,PA,40.297,-79.9152,RentDigs.com,1568776870
5668636923,housing/rent/apartment,One BR 2206 Thunder Ridge Blvd,"This unit is located at 2206 Thunder Ridge Blvd, Cedar Falls, 50613, IAMonthly rental rates range from $735 - $850We have one - two beds units available for rent",,1.0,1.0,USD,No,Thumbnail,"Cats,Dogs",735,$735 ,Monthly,640,2206 Thunder Ridge Boulevard,Cedar Falls,IA,42.5286,-92.4509,RentLingo,1577360138
